id,text,label
339,bestmvlesjava re ja ka mahlo pele lefelo la go hlweka la kgahlia,unknown
340,keneuoetlali sesotho sere motse ho cha mabapi ele hore you should be next,unknown
341,waitse ha tiktok e diriwa ene e direlwa ma afrika borwa,unknown
342,nna ha go pala ke ya morakeng gnna moo moo myself to sleep all day sidenote if these niggas arent back by lunch gnna have to give up on this contract,unknown
343,emancipatedtym botshabelokt o di abile le ene to someone jogging ka lenao,unknown
344,its not just girls ba ko magaeng its sad,unknown
345,hlabanematt they must attend funerals tsa ko magaeng diphiri di tla dealer ka bona,unknown
346,motheiquirk realsugarfoot nna ko lapeng le go tsena monna nkabo asa tsena kana jang tota ka nako eo re kwa ga batho your parents lapa you follow melao ya lapa leo kwa ga gago yes otaa eta o dira di dynamics,unknown
347,musakhawula he look very doggy aowa,unknown
348,im sure some of these celebs just wore their matric dresses aowa abridgertonaffair,unknown
349,carolinerathabe keletsomss aowa keya gana,unknown
350,vonlebo aowa byale gona,unknown
351,ponagatso thehirohito aowa lekgale,unknown
352,this guy came to a date looking like this aowa tlare hlomphaneng singleandmingle,unknown
353,yoh aowa not like that,unknown
354,michaelbucwa aowa moo ke ya gana,unknown
355,botshelosa keyona sin tax e yoh aowa,unknown
356,some of these responses aowa guys i made a plan im so fresh and so clean,unknown
357,senzelweumusa1 bonisilendabam5 warrenmpofu1 aowa as zimbabweans we deny him ayi we have too much on our plates,unknown
358,mathumenicole mrnnawe aowa banna mahlapa a ma kaakaa moagisane yena o tsena kae,unknown
359,tshepo yoh aowa ka tshaba chomi,unknown
360,emmatsebe aowa onyaka pf,unknown
361,ericaspaylessa aowa gape they were doing well the whole season not fucking up our sleeping patternstoday they are pulling a bbn on us,unknown
362,tshidisofeela safirstza juliussmalema bitter ka julius aowa,unknown
363,msaicho this meme though the next season needs to be better aowa,unknown
364,so tulz is smoking mphos snuff again aowa ke addiction byanong bbmansi,unknown
365,salawexejnr aowa ema le rena re kreye pele ke sa nyaka plaka yao ema mo pela koloi,unknown
366,bbmzansi aowa tulz siyalifuna i rib laka thato,unknown
367,mpolomohafa ehhh aowa bhan,unknown
368,atlekgo aowa these people its already past 2100,unknown
369,makeup artist tsa diepcity aowa diepcitymzansi,unknown
370,iamgadifele aowa iyho i run for my life if you say that pull out same time for me is close the door,unknown
371,kea91492014 aowa kea give old mama her grandkidsus patriots are willing to assist our fellow sis,unknown
372,jollyhaute aowa serious,unknown
373,marksnkuna aowa,unknown
374,riamolefe nguthapelo aowa jwale gona,unknown
375,harrykk82 aowa ukraine a keye,unknown
376,reitumok aowa yall wait for 430,unknown
377,mashmri aowa mmata ga ona malebe maan jerrr,unknown
378,kiddykatz nagana aowa,unknown
379,ponydee2 aowa wena who are you,unknown
380,beverleyr aowa bjale gona aowa,unknown
381,lmao aowa maan,unknown
382,capitecbanksa its been two weeks now your banking app is not working aowa bann do something,unknown
383,lesegom16825790 aowa maan,unknown
384,aowa im being ratiod,unknown
385,what reason does polokwane developers have for closely packing houses next to mall of the north while they have huge open lands just up the road whats more annoying they even put rental apartments next to stand alone houses aowa hle,unknown
386,aowa mara bambananim,unknown
387,ziphokunene i mean just send me the damn report and leave me out of your mess aowa,unknown
388,boitume27222908 siyabashaya shiluvankuna aowa babe this has just started and thats a summary of one problem we have if he was not communicating while hes out amp starts being dodgy or coming back in the ams drunk whatsoever id run but heres the thing hes living the life we had b4 im the 1 who cant go out,unknown
389,once u tell about it its no longer a secret ur secret was a burden to you imagine meaowa ngeke,unknown
390,chrisexcel102 aowa banna succession planning ereng a sa berekiswe,unknown
391,marvelous100 aowa banna rekela ngwana batho pizza hau,unknown
392,bbmzansi this food aowa,unknown
393,shiluvankuna lol aowa hlem,unknown
394,i hope bo ntwana kasi are coming soon on theriver1magic for thuso wedding storyline aowa been long,unknown
395,themba with so many sorrys aowa my guy,unknown
396,aowa terry oe papatlile shem bbmzansi,unknown
397,desmondmkabile aowa libo didnt state why he believes they dont exist so its 0 to him,unknown
398,iamseloma aowa tomorrow gona sorry,unknown
399,bbmzansi this hoodies though aowa big brother,unknown
400,aowa banna,unknown
401,nalelebogang aowa lebogang,unknown
402,aowa bathong,unknown
403,aowa banna le rotela that stick mos,unknown
404,raserokao riamolefe ah re tla reng nekere ke tlagelle aowa daraam o tlile,unknown
405,pemmymatsunyane lastcaller aowa mfethu akere sa mmata hao ke sa hao,unknown
406,lucky125rm aowa man sekgowa se sa ka matopa ga sena that thing,unknown
407,songs tsa limpopo aowa bathong modhifo wa gona,unknown
408,tshepochuene6 aowa ngwana o tsebjwa ke mmagwe otloba re teia ka badimo o claimer bana ba batho,unknown
409,destinyzee aowa bro,unknown
410,aowa fattis and monis and tin fish thats not cooking,unknown
411,aowa this is staged,unknown
412,mokwatlomj aowa aowa a ke sole selo le wena a ke go sole felo watseba,unknown
413,theegiftt aowa gift,unknown
414,ilizwilebhubesi eh aowa,unknown
415,chabi33110321 lmao this fanbase aowa,unknown
416,mihlali after that list aowa,unknown
417,selfierunnerza aowa dimakatsomapono,unknown
418,aowa olady ye e tswere boima yoh,unknown
419,cant wait for recess im so exhausted i cant do this anymore aowa,unknown
420,aowa ma v has some real issues with his mom this cant be normal,unknown
421,aowa wena,unknown
422,pregnancy nose is real i hope mine comes through ka my last month aowa hle,unknown
423,yoh guys ditsotsi di phedisa batho ha bohloko i mean if youre going to rob a person theres absolutely no need to kill them as well aowa today was a lot,unknown
424,kgosimosidi destinyzee aowa lena,unknown
425,ladylionsa aowa bathong re 2 now,unknown
426,boitumxlo aowa guys we are all poor,unknown
427,this man broke up with them both at once i hate men a group breakup aowa guys,unknown
428,tsontsag 22 aowa pearl,unknown
429,kimbaleigh1 aowa bathong baby,unknown
430,theeazanian aowa shame on you lol,unknown
431,tsikimabala lmaao aowa,unknown
432,mmanemahlako lempapison aowa ban so u wanna exit before u entre,unknown
433,aowa,unknown
434,i might as well work in a pharmaceutical company my colleagues always have pills motho will have 3 different types of painkillers in their everyday bag aowa banna,unknown
435,kvrvboofficial thembijessicac aowa nina,unknown
436,monyekisa aowa wena,unknown
437,titomboweni aowa chief why o complainer mo ke wena straight,unknown
438,lindogames aowa its deep,unknown
439,bolemarala disaroboro mbosommolawa mjayratlala ntsalaprecious nanicheba hermansmpinane nthabipule malekeselina realsechoala6 tlhakola khanasthabiso manasemasumpa nkabindenkabs realjonito felipemonei cadamgaga twasagirl lesedifm sabbymasabi willymasoa ntofontofo kingv058v pabimvelase neo80096585 aowa tanyaksho jwangmonatebreakfastshowmonatebreakfastshowmonatebreakfastshowmonatebreakfastshow,unknown
440,popothesaga aowa shimane,unknown
441,mtandile aowa,unknown
442,sis t bathong aowa bbmzansi,unknown
443,evansnkoana titomboweni aowa bathong,unknown
444,2022africa aowaits time i get a tweet bathong,unknown
445,aowa baan,unknown
446,iamph metrofmsa moflavadj aowa fave what do you mean when you say for the last time,unknown
447,carolinerathabe aowa rakgadidi weave di tlo nyeoga,unknown
448,aowa kgopela re tlhape tu,unknown
449,thabisofk philanidonald uluyandagama deactivate its pointless ngathi sijola naku instagram what more of twitter aowa,unknown
450,joeweecarter90 aowa man nna a zanka ka jola,unknown
451,michaelbucwa aowa smeggalicious is that nose beautiful for u,unknown
452,aowa mara,unknown
453,aowa biggie youre really into umgosi bbmzansi,unknown
454,quency aowa wena youre o mo tebele,unknown
455,nathisibiya8 aowa that place ifana ne centurion when it rains i cant afford a boat yet,unknown
456,donsech aowa,unknown
457,diegosaidso eh me tweleb aowa wena you havent been active lol,unknown
458,jmanthosa yerrrr fok rather ke lese aowa,unknown
459,another week another 1000 word essay aowa banna,unknown
460,marseillesbaby e tlhoka go zoomiwa aowa,unknown
461,kwenalr keletsomss aowa ase nnete,unknown
462,suhnnah would u even agree to such yhuuuu aowa thats brutalkind o weird,unknown
463,melpitso aowa he should be concerned,unknown
464,peachesrobyn i just said i need money rethabile aowa,unknown
465,aowa lona,unknown
466,this country aowa,unknown
467,nobodysmakoti2 aowa mpho wa tsheka so sorry i know is bothering sometimes,unknown
468,cianash lol aowa tlogelang,unknown
469,mxtaung wait what i will never wake up late again aowa andizi hai anever,unknown
470,mrtreewalker aowa guys,unknown
471,aowa the ladies are very intimidated by zari yoh soo disappointed in khanyiyoungfamousandafrican youngfamousafrican,unknown
472,pf dividing who aowa bro have the spirit of football u cant always win,unknown
473,kgamedimahlako aowa le eensum matsatsi a go tsena di quantum maratha so,unknown
474,iamsihlee lets all be djs skolo se tlo re bolaya aowa,unknown
475,aowa,unknown
476,aowa mare eseng cartoon,unknown
477,it has to be the jersey aowa i need it for my modules tulz is slippery bbmzansi,unknown
478,rejoiceza aowa nna ke kaone o nyaka go bona,unknown
479,carolinerathabe aowa baahn,unknown
480,from 17k to 169k aowa guys la dlala,unknown
481,thebegadi1 aowa jwale ke ntshe diphiri tsa ka ga ka,unknown
482,blaqwill eh aowa twitter enyaka annual leave mo hape ho cruel sometimes,unknown
483,uhmvincent thamisyazie my issue is couldnt he have tried to joke around the issue kancan nje to double check where it goes he legit set him self alight aowa vinc i am so we cant post memes and jokes now hai shem mina i would have laughed yhooo,unknown
484,mswilliamsss aowa banna,unknown
485,echinemerem aowakanti does he not want to marry you,unknown
486,abantusa aowa mara,unknown
487,yhoo my heart breaks for themba seeing him limp like that aowa biggie spa treatment nyana bbmzansi thembabroly,unknown
488,beelaina aowa,unknown
489,realpreciousm aowa,unknown
490,lifeafter18 yoh aowa,unknown
491,you can pray all you want aowa that sound like a threat if he pray all he wants then what are they gonna do something to punish him what exactly is she insinuating mpho is jst personally mad at libo its not about the cloth we all know they clashed a lot sobbmzansi,unknown
492,mukundi89300226 bbmzansi aowa,unknown
493,mathehleo yes my family or his siblings at least but friends aowa,unknown
494,my cravings are wildin aowa,unknown
495,tumzamash kelehmaraya sunraysandstuff aowa kaes,unknown
496,this is not the day for god to test me i need my parents house to move to gabs aowa,unknown
497,modipadimo aowa sis mo can we breath,unknown
498,amza5 thi is insane aowa bathong they probably cold now hungry and deadly tired i feel for thembbmzansi,unknown
499,katlegokupa fcbarcelona aowa,unknown
500,vhogubz aowa mogirl o wa fofa when i was clearly joking haibo,unknown
501,aowa bara niyenza kakhulu manje elclassico,unknown
502,aowa biggie surely this thing of saving two people cant be fairbbmzansi,unknown
503,kwanzabooi aowathe insults are too much,unknown
504,aowa guys please talk to biggie we are tired bbmzansi,unknown
505,aowa ema pele,unknown
506,realebogaree yho aowa its enough,unknown
507,tiisetsomok aowa not you bashing brutal fruit,unknown
508,simplychuene aowa why,unknown
509,karaborasseala ge nka o betha jut pula e neleo ile o nyaka ya maraga aowa,unknown
510,nvmbnoam naturallytm shongani sesame what aowa,unknown
511,aowa speak for yourself,unknown
512,mashmri aowa,unknown
513,stormhaze kopanokopie i think i need to 2nd wife my baby mama aowa,unknown
514,carolmotolo carol aowa hle,unknown
515,pennymsii aowa bathong,unknown
516,malcolmgood aowa ne ole wrong,unknown
517,aowa ive lived my whole life in pretoria but i dont know about the pyramid that gash1 is talking about gash o shaya shaya di hms bbmzansi,unknown
518,carolinerathabe aowa mamhla go nyewa,unknown
519,ndosiomkhulu aowa may he rest in peace,unknown
520,leeramthethwa aowa mara ke di blessings,unknown
521,aowa maan,unknown
522,blackheather3 aowa bathong his social battery is on 5,unknown
523,mashiloblack aowa am not that tired,unknown
524,philmphela for the first time in my life i want to defend chris aowa phil ul make us do unecessary stuff,unknown
525,pholosom a ke lwe aowa,unknown
526,same but 72 hours aowa,unknown
527,aowa banna,unknown
528,boncinabon aowa bongo please,unknown
529,frankybeans29 aowa warra someone o nore okae ausi wao screama topic ya thoma net daa eh wa apiwa wa apiwa muur ka bona monyako o bulega mogurl are ramo raseta,unknown
530,khanyi was definitely unnecessary at the safari aowa youngfamousandafrican,unknown
531,carolinerathabe aowa ka speed so,unknown
532,why does londie think its cute to drag her sentences when she speaks beyps we know you have a beautiful voice but aowa beyonce ema nyana tuuyoure annoying rhodurban,unknown
533,tysonramushu kgahli93 aowa,unknown
534,thabangbgx dudee like someone in the comments was talking about hand writings when people fill in z83 a mere handwriting aowa jwale gona,unknown
535,aowa bathong,unknown
536,aowa not again,unknown
537,aowa this hip hop dj is bad bad,unknown
538,bourerthefunk i did and i must say considering that i also dated someone wa pitori aowa nna o ka se nketse nex,unknown
539,lesibarakgotho aowa hlehave u ever got asked out by a guy,unknown
540,kholofeloseema lol aowa mara just because im not tipsy doesnt mean im not drinking alcohol,unknown
541,yhoo aowa ya spaghetti yona enketsa naar sa robega bbmzansi,unknown
542,bokabapeter aowa please dont ge abeg,unknown
543,lethabomakgoba but why especially to people who dont even know you aowa talkwithtokemakinwa honeydstv173,unknown
544,chipi or nothing mara wena o stena aowa chipi for chipi,unknown
